restaurant_name,address,location,primary_cuisine,rating,votes,cost_for_two,sentiment_compound,cluster,segment
Box of Biryani,"Koramangala 6th Block, Bangalore",Koramangala 6th Block,Biryani,3.5,9,400,0.205,2,Premium destination
Box of Biryani,"Koramangala 6th Block, Bangalore",Koramangala 6th Block,Biryani,3.5,9,400,0.205,2,Premium destination
Box of Biryani,"Koramangala 6th Block, Bangalore",Koramangala 6th Block,Biryani,3.5,9,400,0.205,2,Premium destination
BOX8- Desi Meals,"100 Feet Ring Road, 2nd Phase, Banashankari, Bangalore",Banashankari,North Indian,4.1,340,500,0.039,4,Hidden gems
BOX8- Desi Meals,"120-P, A3, 1st Floor, Santosh Tower, 3rd Road, KIADB, Near ITPL, Whitefield, Bangalore",Whitefield,North Indian,4.2,79,500,0.788,1,Budget crowd-pleasers
BOX8- Desi Meals,"120-P, A3, 1st Floor, Santosh Tower, 3rd Road, KIADB, Near ITPL, Whitefield, Bangalore",Whitefield,North Indian,4.2,79,500,0.363,4,Hidden gems
BOX8- Desi Meals,"1502,19th Main Road, Sector 4, HSR Layout, Bangalore",HSR,North Indian,4.2,462,500,0.644,1,Budget crowd-pleasers
BOX8- Desi Meals,"158, Srivaru Towers, Greenglen Layout, Bellandur, Bangalore",Bellandur,North Indian,4.2,170,500,0.712,1,Budget crowd-pleasers
BOX8- Desi Meals,"158, Srivaru Towers, Greenglen Layout, Bellandur, Bangalore",Bellandur,North Indian,4.2,170,500,0.966,1,Budget crowd-pleasers
BOX8- Desi Meals,"38, First Floor, Kammanahalli Main Road, St.Thomas Town Post, Kammanahalli, Bangalore",Kammanahalli,North Indian,4.1,343,500,0.903,1,Budget crowd-pleasers
BOX8- Desi Meals,"38, First Floor, Kammanahalli Main Road, St.Thomas Town Post, Kammanahalli, Bangalore",Kammanahalli,North Indian,4.1,343,500,0.903,1,Budget crowd-pleasers
BOX8- Desi Meals,"38, Sandeep Building, Mathikere Main Road, New BEL Road, Bangalore",New BEL Road,North Indian,4.4,44,500,0.912,1,Budget crowd-pleasers
BOX8- Desi Meals,"434/A, 1st Block , Dr. Rajkumar Road, Rajajinagar, Bangalore",Rajajinagar,North Indian,4.1,559,500,0.906,1,Budget crowd-pleasers
BOX8- Desi Meals,"434/A, 1st Block , Dr. Rajkumar Road, Rajajinagar, Bangalore",Rajajinagar,North Indian,4.1,559,500,0.345,1,Budget crowd-pleasers
BOX8- Desi Meals,"5/3, BEML Layout, Kundanahalli Gate, Brookefields, BEML Layout, Brookefield, Bangalore",Brookefield,North Indian,4.2,571,500,0.926,1,Budget crowd-pleasers
BOX8- Desi Meals,"57, Industrial Layout, Near J N C College, Koramangala 5th Block, Bangalore",Koramangala 5th Block,North Indian,4.4,405,500,0.876,1,Budget crowd-pleasers
BOX8- Desi Meals,"642/35, 24th Main, Raghvendra Swamy Temple Road, Near Reliance Digital Express, TMC Layout, 1st Phase, JP Nagar, Bangalore",JP Nagar,North Indian,4.3,248,500,0.885,1,Budget crowd-pleasers
BOX8- Desi Meals,"A.T.R Complex, Old Airport Road, Bangalore",Old Airport Road,North Indian,4.3,464,500,0.857,1,Budget crowd-pleasers
BOX8- Desi Meals,"Devatha Plaza, Shanthala Nagar, Ashok Nagar, Residency Road, Bangalore",Residency Road,North Indian,4.3,295,500,0.835,1,Budget crowd-pleasers
BOX8- Desi Meals,"Devatha Plaza, Shanthala Nagar, Ashok Nagar, Residency Road, Bangalore",Residency Road,North Indian,4.3,295,500,0.795,1,Budget crowd-pleasers
BOX8- Desi Meals,"Doddathoguru Road, Konappana Agrahara, Electronic City, Bangalore",Electronic City,North Indian,4.2,564,500,0.689,1,Budget crowd-pleasers
BOX8- Desi Meals,"Liss Arcade, 16th Main Road, 2nd Stage, BTM, Bangalore",BTM,North Indian,4.3,385,500,0.631,1,Budget crowd-pleasers
BOX8- Desi Meals,"Lower Ground Floor, Smart Avenue, 80 Feet Road, Indiranagar, Bangalore",Indiranagar,North Indian,4.3,314,500,0.778,1,Budget crowd-pleasers
BOX8- Desi Meals,"Number 5, 1st Floor, Krishna Nagar, Hosur Road, Above Royal Enfield Showroom, Indiranagar, Bangalore",Indiranagar,North Indian,3.8,4,500,0.877,0,Mass-market favourites
BOX8- Desi Meals,"Shbari Complex, Arakere Mico Layout, Govinda Reddy Layout, Off B G Road, Bannerghatta Road, Bangalore",Bannerghatta Road,North Indian,4.1,427,500,-0.201,2,Premium destination
Bozo's Yum Yums,"4, Stephen's Crossroads, Frazer Town, Bangalore",Frazer Town,Fast Food,4.0,90,650,0.749,1,Budget crowd-pleasers
Bozo's Yum Yums,"4, Stephen's Crossroads, Frazer Town, Bangalore",Frazer Town,Fast Food,4.0,90,650,0.722,1,Budget crowd-pleasers
Bozo's Yum Yums,"4, Stephen's Crossroads, Frazer Town, Bangalore",Frazer Town,Fast Food,4.0,90,650,0.675,1,Budget crowd-pleasers
BR Military Hotel,"47, Lakshmipuram, CMH Road, Indiranagar, Bangalore",Indiranagar,South Indian,3.1,6,300,0.948,0,Mass-market favourites
BR Military Hotel,"47, Lakshmipuram, CMH Road, Indiranagar, Bangalore",Indiranagar,South Indian,3.1,6,300,0.951,0,Mass-market favourites
Brahmin Cafe,"6, 10th Main, Opposite Post Office, 2nd Block, SBM Colony, Banashankari, Bangalore",Banashankari,South Indian,3.8,19,150,0.95,0,Mass-market favourites
Brahmin Cafe,"6, 10th Main, Opposite Post Office, 2nd Block, SBM Colony, Banashankari, Bangalore",Banashankari,South Indian,3.8,19,150,0.95,0,Mass-market favourites
Brahmin Tiffins & Coffee,"35/8, 11th Main Road, 30th Cross, 4th Block, Jayanagar, Bangalore",Jayanagar,South Indian,4.2,424,100,0.761,1,Budget crowd-pleasers
Brahmin Tiffins & Coffee,"35/8, 11th Main Road, 30th Cross, 4th Block, Jayanagar, Bangalore",Jayanagar,South Indian,4.2,424,100,0.753,1,Budget crowd-pleasers
Brahmin's Coffee Bar,"Near Sai Baba Temple, 15th Cross, Sampige Road, Malleshwaram, Bangalore",Malleshwaram,South Indian,3.9,282,250,0.726,1,Budget crowd-pleasers
Brahmin's Coffee Bar,"Ranga Rao Road, Near Shankar Mutt, Shankarapura, Near Basavanagudi, Bangalore",Basavanagudi,South Indian,4.8,2679,100,0.89,1,Budget crowd-pleasers
Brahmins Food Corner,"34, 8th Cross Road",Jalahalli,South Indian,3.7,95,400,0.996,0,Mass-market favourites
Brahmins' Thatte Idli,"106/B, 80 Feet Road, Opposite Canara Bank, Ashwath Nagar, Sanjay Nagar, Bangalore",Sanjay Nagar,South Indian,4.1,181,100,0.732,1,Budget crowd-pleasers
Brahmins' Thatte Idli,"22,1st A Main Road, Near Metro Station, Mahalakshmi Layout, Rajajinagar, Bangalore",Rajajinagar,South Indian,3.9,126,100,0.261,4,Hidden gems
Brahmins' Thatte Idli,"9th Main Road, Nishi Palace, 1st Block, Kalyan Nagar, Bangalore",Kalyan Nagar,South Indian,4.1,189,100,0.857,1,Budget crowd-pleasers
Bramhin Tiffins,"648 Ground Floor, Janardhan Towers Opposite Elita Promenade, 5th Main RBI Layout East JP Nagar, Bangalore",JP Nagar,South Indian,3.6,12,150,0.174,4,Hidden gems
Brea,"1651, 10th Main, HAL 3rd Stage, Jeevan Bhima Nagar, Bangalore",Jeevan Bhima Nagar,Bakery,3.4,34,300,-0.909,2,Premium destination
Brea,"1651, 10th Main, HAL 3rd Stage, Jeevan Bhima Nagar, Bangalore",Jeevan Bhima Nagar,Bakery,3.4,34,300,0.359,4,Hidden gems
Brea,"1651, 10th Main, HAL 3rd Stage, Jeevan Bhima Nagar, Bangalore",Jeevan Bhima Nagar,Bakery,3.4,34,300,0.235,4,Hidden gems
Brea,"1651, 10th Main, HAL 3rd Stage, Jeevan Bhima Nagar, Bangalore",Jeevan Bhima Nagar,Bakery,3.4,34,300,0.227,4,Hidden gems
Brea,"Shop 360, Commercial Street, Bangalore",Commercial Street,Bakery,3.2,7,300,0.04,2,Premium destination
Brea,"Shop 360, Commercial Street, Bangalore",Commercial Street,Bakery,3.2,7,300,0.03,2,Premium destination
Bread and Circus,"Lal Bagh Main Road, Sampangi Rama Nagar, Near Shanti Nagar, Bangalore",Shanti Nagar,Cafe,3.7,50,550,0.842,0,Mass-market favourites
Bread and Circus,"Lal Bagh Main Road, Sampangi Rama Nagar, Near Shanti Nagar, Bangalore",Shanti Nagar,Cafe,3.7,50,550,0.856,0,Mass-market favourites
Bread and Circus,"Lal Bagh Main Road, Sampangi Rama Nagar, Near Shanti Nagar, Bangalore",Shanti Nagar,Cafe,3.7,50,550,0.881,0,Mass-market favourites
Bread and Circus,"Lal Bagh Main Road, Sampangi Rama Nagar, Near Shanti Nagar, Bangalore",Shanti Nagar,Cafe,3.7,50,550,0.872,0,Mass-market favourites
Bread and Circus,"Lal Bagh Main Road, Sampangi Rama Nagar, Near Shanti Nagar, Bangalore",Shanti Nagar,Cafe,3.7,50,550,0.867,0,Mass-market favourites
Bread and Circus,"Lal Bagh Main Road, Sampangi Rama Nagar, Near Shanti Nagar, Bangalore",Shanti Nagar,Cafe,3.7,50,550,0.842,0,Mass-market favourites
Bread and Circus,"Lal Bagh Main Road, Sampangi Rama Nagar, Near Shanti Nagar, Bangalore",Shanti Nagar,Cafe,3.7,50,550,0.855,0,Mass-market favourites
Bread and Circus,"Lal Bagh Main Road, Sampangi Rama Nagar, Near Shanti Nagar, Bangalore",Shanti Nagar,Cafe,3.7,50,550,0.87,0,Mass-market favourites
Bread and Circus,"Lal Bagh Main Road, Sampangi Rama Nagar, Near Shanti Nagar, Bangalore",Shanti Nagar,Cafe,3.7,50,550,0.874,0,Mass-market favourites
Bread Crumbs Bakery,"989, Ambika Corner, DC Road, Off Bannerghatta Road, Bilekahalli, Bannerghatta Road, Bangalore",Bannerghatta Road,Desserts,4.0,164,250,0.769,1,Budget crowd-pleasers
Breads and Banter,"620, 1st Main Road, C Block, AECS Layout, Brookefield, Bangalore",Brookefield,Cafe,4.3,72,400,0.972,1,Budget crowd-pleasers
Breads and Banter,"620, 1st Main Road, C Block, AECS Layout, Brookefield, Bangalore",Brookefield,Cafe,4.3,72,400,0.973,1,Budget crowd-pleasers
Breadworks,"294, 6th Cross, HAL 2nd Stage, Near E-Zone, Off 100 Feet Road, Indiranagar, Bangalore",Indiranagar,Bakery,2.9,48,500,0.278,4,Hidden gems
Breadworks,"294, 6th Cross, HAL 2nd Stage, Near E-Zone, Off 100 Feet Road, Indiranagar, Bangalore",Indiranagar,Bakery,2.9,48,500,0.488,4,Hidden gems
Breadworks,"294, 6th Cross, HAL 2nd Stage, Near E-Zone, Off 100 Feet Road, Indiranagar, Bangalore",Indiranagar,Bakery,2.9,48,500,0.342,4,Hidden gems
Breadworks,"294, 6th Cross, HAL 2nd Stage, Near E-Zone, Off 100 Feet Road, Indiranagar, Bangalore",Indiranagar,Bakery,2.9,48,500,0.43,4,Hidden gems
Breadworks,"294, 6th Cross, HAL 2nd Stage, Near E-Zone, Off 100 Feet Road, Indiranagar, Bangalore",Indiranagar,Bakery,2.9,48,500,0.443,4,Hidden gems
Breadworks,"294, 6th Cross, HAL 2nd Stage, Near E-Zone, Off 100 Feet Road, Indiranagar, Bangalore",Indiranagar,Bakery,2.9,48,500,0.413,4,Hidden gems
Breadworks,"294, 6th Cross, HAL 2nd Stage, Near E-Zone, Off 100 Feet Road, Indiranagar, Bangalore",Indiranagar,Bakery,2.9,48,500,0.501,4,Hidden gems
Break Hour,"950/165, 2nd Main, 4th Block, Rajajinagar, Bangalore",Rajajinagar,Chinese,4.0,97,150,0.879,0,Mass-market favourites
Breakfast House,"95, EPIP Zone, ITPL Main Road, Whitefield","ITPL Main Road, Whitefield",South Indian,3.6,49,300,0.252,4,Hidden gems
Breaktime Brew,"226, Someshwara Temple Road, 1st Cross, Koramangala 7th Block",Koramangala 7th Block,Cafe,3.7,24,550,0.89,0,Mass-market favourites
Breaktime Brew,"226, Someshwara Temple Road, 1st Cross, Koramangala 7th Block",Koramangala 7th Block,Cafe,3.7,24,550,0.891,0,Mass-market favourites
Breaktime Brew,"226, Someshwara Temple Road, 1st Cross, Koramangala 7th Block",Koramangala 7th Block,Cafe,3.7,24,550,0.891,0,Mass-market favourites
Breaktime Brew,"226, Someshwara Temple Road, 1st Cross, Koramangala 7th Block",Koramangala 7th Block,Cafe,3.7,24,550,0.891,0,Mass-market favourites
Breezes - Hotel Pigeon International,"Hotel Pigeon International, Adjacent to HAL Airport Arrival Gate, Old Airport Road, Bangalore",Old Airport Road,North Indian,3.5,23,900,0.0,2,Premium destination
Breezy Cow Bar,"420, CMR Road, HRBR Layout, 2nd Block, Sena Vihar, Kalyan Nagar, Bangalore",Kalyan Nagar,Beverages,4.0,96,400,0.739,0,Mass-market favourites
Breezy Cow Bar,"420, CMR Road, HRBR Layout, 2nd Block, Sena Vihar, Kalyan Nagar, Bangalore",Kalyan Nagar,Beverages,4.0,96,400,0.749,0,Mass-market favourites
Breezy Cow Bar,"Shop 62, 1st A cross, SSB Towers, Opposite Nilgirs Vignan Nagar Main Road, New Tippasnadra, Kaggadasapura, Bangalore",Kaggadasapura,Beverages,3.8,25,400,0.591,0,Mass-market favourites
Brew and Barbeque - A Microbrewery Pub,"36/4, Fourth Floor, Soul Space Arena, Outer Ring Road, Doddanekkundi Village, Marathahalli, Bangalore",Marathahalli,Continental,4.6,5913,1400,0.897,3,Low-traction small places
Brew and Barbeque - A Microbrewery Pub,"36/4, Fourth Floor, Soul Space Arena, Outer Ring Road, Doddanekkundi Village, Marathahalli, Bangalore",Marathahalli,Continental,4.6,5913,1400,0.861,3,Low-traction small places
Brew and Barbeque - A Microbrewery Pub,"36/4, Fourth Floor, Soul Space Arena, Outer Ring Road, Doddanekkundi Village, Marathahalli, Bangalore",Marathahalli,Continental,4.6,5913,1400,0.846,3,Low-traction small places
Brew and Barbeque - A Microbrewery Pub,"36/4, Fourth Floor, Soul Space Arena, Outer Ring Road, Doddanekkundi Village, Marathahalli, Bangalore",Marathahalli,Continental,4.6,5913,1400,0.859,3,Low-traction small places
Brew and Barbeque - A Microbrewery Pub,"36/4, Fourth Floor, Soul Space Arena, Outer Ring Road, Doddanekkundi Village, Marathahalli, Bangalore",Marathahalli,Continental,4.6,5913,1400,0.856,3,Low-traction small places
Brew Bakes,"586/51, 10th Cross, 7th Block, Jayanagar, Bangalore (Opp: Nethradhama Eye Hospital)",Jayanagar,Cafe,3.4,13,550,0.784,0,Mass-market favourites
Brew Bakes Cafe,"GNR Mansion, 2nd Floor, 20th Main Road, Vijay Nagar, Bengaluru",Vijay Nagar,Cafe,3.7,45,600,0.824,0,Mass-market favourites
Brew Bakes Cafe,"Shop 102, 1st Floor, Sai Ganesh Grandio, 3rd Cross, 9th Main Road, 1st Block, HRBR Layout, Kalyan Nagar, Bangalore",Kalyan Nagar,Cafe,3.7,46,500,0.977,0,Mass-market favourites
Brew Cafe,"47, 1st Main Road, Kaveri Layout, Suddagunte Palya, BTM, Bangalore",BTM,Fast Food,3.2,4,300,0.921,0,Mass-market favourites
Brew Meister,"523, 33rd Cross, Jayanagar, Bangalore",Jayanagar,North Indian,4.1,1008,1500,0.699,3,Low-traction small places
Brew Meister,"523, 33rd Cross, Jayanagar, Bangalore",Jayanagar,North Indian,4.1,1008,1500,0.651,3,Low-traction small places
Brew Meister,"523, 33rd Cross, Jayanagar, Bangalore",Jayanagar,North Indian,4.1,1008,1500,0.703,3,Low-traction small places
Brew Meister,"523, 33rd Cross, Jayanagar, Bangalore",Jayanagar,North Indian,4.1,1008,1500,0.708,3,Low-traction small places
Brew Meister,"523, 33rd Cross, Jayanagar, Bangalore",Jayanagar,North Indian,4.1,1008,1500,0.733,3,Low-traction small places
Brew Meister,"523, 33rd Cross, Jayanagar, Bangalore",Jayanagar,North Indian,4.1,1008,1500,0.713,3,Low-traction small places
